Date,Close,High,Low,Open,Volume
2000-03-01,1.3560987710952759,1.3560987710952759,1.3392302146966943,1.3494839441064528,244800
2000-03-02,1.3223615884780884,1.3230232414760545,1.3223615884780884,1.3230232414760545,624000
2000-03-03,1.3061548471450806,1.3230234047345577,1.3061548471450806,1.3230234047345577,571200
2000-03-06,1.3061548471450806,1.3061548471450806,1.3061548471450806,1.3061548471450806,0
2000-03-07,1.3061548471450806,1.3061548471450806,1.3061548471450806,1.3061548471450806,0
2000-03-08,1.3134313821792603,1.315746978793953,1.306154901341901,1.315746978793953,158400
2000-03-09,1.286639928817749,1.3064852594378427,1.286639928817749,1.2899477204961,336000
2000-03-10,1.2568720579147339,1.2899478973735803,1.2568720579147339,1.2899478973735803,211200
2000-03-13,1.2568720579147339,1.2568720579147339,1.2568720579147339,1.2568720579147339,0
2000-03-14,1.1907209157943726,1.243641700285906,1.1907209157943726,1.243641700285906,475200
2000-03-15,1.1907209157943726,1.1907209157943726,1.1907209157943726,1.1907209157943726,216000
2000-03-16,1.2105661630630493,1.2105661630630493,1.1907208347433251,1.1907208347433251,13742400
2000-03-17,1.2003127336502075,1.2237964944236732,1.2003127336502075,1.2237964944236732,6254400
2000-03-20,1.1245697736740112,1.2006437838655042,1.0914943145577278,1.2006437838655042,1041600
2000-03-21,1.1596295833587646,1.1596295833587646,1.1411075593125872,1.1411075593125872,81600
2000-03-22,1.180798053741455,1.2105660917832533,1.171206074645885,1.171206074645885,2020800
2000-03-23,1.207258701324463,1.2138739072001734,1.167567939220278,1.169221882634229,681600
2000-03-24,1.2734102010726929,1.2734102010726929,1.2138740959728127,1.2237968116994695,1377600
2000-03-27,1.3064854145050049,1.3064854145050049,1.2734099541757795,1.2899478736004164,1262400
2000-03-28,1.2667943239212036,1.322692352103301,1.2403341707367779,1.289947537566249,1233600
2000-03-29,1.2906091213226318,1.2932552602944307,1.2403344680886632,1.2899478468122096,772800
2000-03-30,1.2892863750457764,1.3064855710554724,1.2892863750457764,1.2932554421164808,28800
2000-03-31,1.3230232000350952,1.3230232000350952,1.2667945257198987,1.273409825302279,1003200
2000-04-03,1.3560987710952759,1.3560987710952759,1.3064853921888624,1.3164080111921388,585600
2000-04-04,1.2899481058120728,1.3395614944971526,1.2568722610086087,1.3230235720954204,1036800
2000-04-05,1.339561104774475,1.352791230660715,1.3197157740001129,1.3197157740001129,566400
2000-04-06,1.3560987710952759,1.3594065631097292,1.3230233113310141,1.3560987710952759,3528000
2000-04-07,1.339561104774475,1.356098643844773,1.339561104774475,1.356098643844773,115200
2000-04-10,1.322031021118164,1.3332765676678515,1.322031021118164,1.3296385169168,1420800
2000-04-11,1.3217002153396606,1.323023142716819,1.2899476871678965,1.2899476871678965,1800000
2000-04-12,1.3217002153396606,1.3217002153396606,1.3217002153396606,1.3217002153396606,0
2000-04-13,1.2899481058120728,1.2899481058120728,1.2899481058120728,1.2899481058120728,96000
2000-04-14,1.2237964868545532,1.256871944817102,1.2204890735403058,1.256871944817102,1497600
2000-04-17,1.1907209157943726,1.2237963706153323,1.1741829991239001,1.2237963706153323,1396800
2000-04-18,1.1907209157943726,1.2069278167378457,1.157976098180427,1.157976098180427,638400
2000-04-19,1.160953402519226,1.2006441745603345,1.160953402519226,1.194028872398411,936000
2000-04-20,1.2188348770141602,1.223796232529493,1.2105661088719148,1.223796232529493,777600
2000-04-21,1.2188348770141602,1.2188348770141602,1.2188348770141602,1.2188348770141602,0
2000-04-24,1.207258701324463,1.2105664935223495,1.1576453196667436,1.2105664935223495,6235200
2000-04-25,1.2565417289733887,1.2565417289733887,1.2565417289733887,1.2565417289733887,91200
2000-04-26,1.3197158575057983,1.3197158575057983,1.2568719748721675,1.2568719748721675,2188800
2000-04-27,1.2833328247070312,1.306485574061035,1.2830021874045745,1.3031781601062078,1521600
2000-04-28,1.3230232000350952,1.3395611177860371,1.306485282284153,1.306485282284153,9720000
2000-05-01,1.3230232000350952,1.3230232000350952,1.3230232000350952,1.3230232000350952,0
2000-05-02,1.3266621828079224,1.3266621828079224,1.3064858276696596,1.3064858276696596,81600
2000-05-03,1.316408395767212,1.339561621812214,1.3131009813065735,1.3230236978386791,2064000
2000-05-04,1.3064854145050049,1.3164080336777702,1.3064854145050049,1.3164080336777702,1828800
2000-05-05,1.3230232000350952,1.3230232000350952,1.306485282284153,1.306485282284153,1752000
2000-05-08,1.3064854145050049,1.3230233339296418,1.3064854145050049,1.3230233339296418,787200
2000-05-09,1.2899481058120728,1.2899481058120728,1.2899481058120728,1.2899481058120728,120000
2000-05-10,1.3230232000350952,1.3230232000350952,1.2896167273045955,1.3230232000350952,8472000
2000-05-11,1.2833328247070312,1.2899480311367804,1.2833328247070312,1.2899480311367804,758400
2000-05-12,1.2667943239212036,1.286639746356982,1.2667943239212036,1.2734096224497755,1238400
2000-05-15,1.286639928817749,1.286639928817749,1.2667945035676544,1.2734098030343541,2126400
2000-05-16,1.3197158575057983,1.3197158575057983,1.303177938869049,1.3064853522623854,369600
2000-05-17,1.3455147743225098,1.3455147743225098,1.2899477525744107,1.2899477525744107,1334400
2000-05-18,1.3726367950439453,1.3726367950439453,1.3455149803147946,1.3455149803147946,96000
2000-05-19,1.4057120084762573,1.4057120084762573,1.3230231781305963,1.33956109560773,432000
2000-05-22,1.3726367950439453,1.3726367950439453,1.3233540496310192,1.3726367950439453,566400
2000-05-23,1.3064854145050049,1.3560987942588671,1.3064854145050049,1.3560987942588671,278400
2000-05-24,1.2899481058120728,1.296562934104661,1.2568722610086087,1.2899481058120728,2385600
2000-05-25,1.2899481058120728,1.3233542094170179,1.2899481058120728,1.3230235720954204,2332800
2000-05-26,1.3131005764007568,1.3131005764007568,1.2899478306452927,1.2899478306452927,8054400
2000-05-29,1.3064854145050049,1.3236849869738445,1.3064854145050049,1.3230233339296418,187200
2000-05-30,1.3726367950439453,1.3726367950439453,1.3560988746390548,1.3560988746390548,460800
2000-05-31,1.38322114944458,1.38322114944458,1.356098954596203,1.356098954596203,1560000
2000-06-01,1.3924819231033325,1.4057120492830988,1.3560986739314596,1.3560986739314596,177600
2000-06-02,1.389174461364746,1.3924818745067569,1.388843445623544,1.3924818745067569,600000
2000-06-05,1.4222502708435059,1.4222502708435059,1.3726368849010568,1.3891748063885716,3244800
2000-06-06,1.4222502708435059,1.4222502708435059,1.4222502708435059,1.4222502708435059,0
2000-06-07,1.4090200662612915,1.4090200662612915,1.3560988906739195,1.3888437160691383,3278400
2000-06-08,1.4222502708435059,1.4225809081468257,1.405712349355991,1.4222502708435059,787200
2000-06-09,1.4553252458572388,1.4553252458572388,1.4057118766002883,1.4060428923123793,57600
2000-06-12,1.3594062328338623,1.4090195996864119,1.3560984416230566,1.4090195996864119,6124800
2000-06-13,1.3230232000350952,1.3560986570169693,1.3230232000350952,1.3560986570169693,518400
2000-06-14,1.3560987710952759,1.3560987710952759,1.3560987710952759,1.3560987710952759,288000
2000-06-15,1.339561104774475,1.3461759311425912,1.339561104774475,1.3428685179585331,4084800
2000-06-16,1.3792518377304077,1.3891745509463125,1.3395611741268014,1.3395611741268014,4128000
2000-06-19,1.4387882947921753,1.4387882947921753,1.3891749053165832,1.3891749053165832,1435200
2000-06-20,1.4553252458572388,1.4718631617828783,1.4222497925259276,1.4718631617828783,211200
2000-06-21,1.4884016513824463,1.4884016513824463,1.4553258067827604,1.4553258067827604,1382400
2000-06-22,1.4884016513824463,1.4884016513824463,1.4884016513824463,1.4884016513824463,0
2000-06-23,1.4884016513824463,1.4950164796342809,1.488070635542772,1.488070635542772,2438400
2000-06-26,1.4884016513824463,1.4950164796342809,1.4884016513824463,1.4917090655083636,547200
2000-06-27,1.4884016513824463,1.5049391951621753,1.4884016513824463,1.5049391951621753,273600
2000-06-28,1.5214766263961792,1.5214766263961792,1.4884011709919118,1.4884011709919118,528000
2000-06-29,1.5046082735061646,1.5214768299377979,1.488401370108729,1.488401370108729,1401600
2000-06-30,1.4880703687667847,1.5214768446970364,1.4880703687667847,1.5214768446970364,724800
2000-07-03,1.4884016513824463,1.5214771174620183,1.4718637290826033,1.488070635542772,528000
2000-07-04,1.5214766263961792,1.5214766263961792,1.4884011709919118,1.4884011709919118,1670400
2000-07-05,1.5214766263961792,1.5218072636090245,1.5049387094340496,1.5049387094340496,628800
2000-07-06,1.5545525550842285,1.5644751758004527,1.5380150116072329,1.5545525550842285,2712000
2000-07-07,1.554883599281311,1.554883599281311,1.554552583441658,1.554552583441658,33600
2000-07-10,1.5611674785614014,1.5624904060955793,1.5545522731104542,1.5545522731104542,883200
2000-07-11,1.5016316175460815,1.5214769518111806,1.5016316175460815,1.5214769518111806,168000
2000-07-12,1.5049389600753784,1.5049389600753784,1.4983241328568473,1.5016315464661127,24201600
2000-07-13,1.4817861318588257,1.5016314640959512,1.4817861318588257,1.5016314640959512,379200
2000-07-14,1.412327527999878,1.4586334990672858,1.412327527999878,1.4586334990672858,19200
2000-07-17,1.57208251953125,1.6038350522219513,1.4387880096825738,1.4387880096825738,302400
2000-07-18,1.5214766263961792,1.587627915724706,1.5214766263961792,1.587627915724706,604800
2000-07-19,1.5214766263961792,1.5214766263961792,1.5214766263961792,1.5214766263961792,0
2000-07-20,1.4884016513824463,1.5214771174620183,1.4884016513824463,1.5214771174620183,254400
2000-07-21,1.5099000930786133,1.5115539415829269,1.4884011980825314,1.4884011980825314,1099200
2000-07-24,1.5380146503448486,1.5380146503448486,1.5214767322323175,1.5214767322323175,638400
2000-07-25,1.5542218685150146,1.5542218685150146,1.5380149628651487,1.5380149628651487,9600
2000-07-26,1.5545525550842285,1.5545525550842285,1.5380150116072329,1.5545525550842285,633600
2000-07-27,1.5380146503448486,1.554552189937362,1.5380146503448486,1.554552189937362,139200
2000-07-28,1.4718632698059082,1.521476642704085,1.4718632698059082,1.521476642704085,604800
2000-07-31,1.4718632698059082,1.4718632698059082,1.4553253526665173,1.4718632698059082,643200
2000-08-01,1.4718632698059082,1.4884011869452989,1.4702093266839706,1.4884011869452989,336000
2000-08-02,1.4718632698059082,1.4718632698059082,1.4718632698059082,1.4718632698059082,105600
2000-08-03,1.4718632698059082,1.4718632698059082,1.4718632698059082,1.4718632698059082,369600
2000-08-04,1.5115537643432617,1.5214764756856416,1.4817858195760991,1.4817858195760991,2774400
2000-08-07,1.547937273979187,1.547937273979187,1.5214766443790315,1.5214766443790315,1488000
2000-08-08,1.544629454612732,1.554552167484935,1.5380146281312739,1.554552167484935,460800
2000-08-09,1.514860987663269,1.5380141987038314,1.514860987663269,1.5380141987038314,2020800
2000-08-10,1.5079152584075928,1.5155227520583925,1.5079152584075928,1.5155227520583925,988800
2000-08-11,1.5545525550842285,1.5545525550842285,1.5542219177707206,1.5545525550842285,268800
2000-08-14,1.5611674785614014,1.5777053975587598,1.5545522731104542,1.5710901921078126,753600
2000-08-15,1.5843204259872437,1.5876282181958579,1.5644749975557828,1.571090298082963,273600
2000-08-16,1.5710902214050293,1.5743976349321593,1.5710902214050293,1.5714208586647298,326400
2000-08-17,1.6041661500930786,1.6041661500930786,1.5545527562031864,1.5545527562031864,67200
2000-08-18,1.5710902214050293,1.6041656814964886,1.5644749212007123,1.6041656814964886,816000
2000-08-21,1.5710902214050293,1.5743976349321593,1.5545523020992769,1.5545523020992769,57600
2000-08-22,1.5611674785614014,1.5942429380360796,1.5548832888840276,1.5942429380360796,412800
2000-08-23,1.5743974447250366,1.5743974447250366,1.5674516027301761,1.5674516027301761,115200
2000-08-24,1.5869662761688232,1.5869662761688232,1.5743974251047577,1.5743974251047577,648000
2000-08-25,1.587296962738037,1.5975506912014847,1.5810127735856079,1.5869663255121218,4656000
2000-08-28,1.5843204259872437,1.5843204259872437,1.569436354663648,1.5810130122986936,854400
2000-08-29,1.5743974447250366,1.5876279489052467,1.5743974447250366,1.5843201572576944,739200
2000-08-30,1.547937273979187,1.5876279344894229,1.547937273979187,1.5876279344894229,1334400
2000-08-31,1.5280921459197998,1.5777055285097934,1.5214769399197843,1.5777055285097934,2227200
2000-09-01,1.5075852870941162,1.5380149912471393,1.4884016044327155,1.5380149912471393,2371200
2000-09-04,1.5313992500305176,1.5313992500305176,1.5115538265293076,1.5115538265293076,499200
2000-09-05,1.5545525550842285,1.5545525550842285,1.531399804956381,1.531399804956381,249600
2000-09-06,1.6140884160995483,1.6207036217593944,1.5545523222010345,1.5545523222010345,782400
2000-09-07,1.6140884160995483,1.6140884160995483,1.6140884160995483,1.6140884160995483,0
2000-09-08,1.5545525550842285,1.6041659425554295,1.5509145037053482,1.6041659425554295,1027200
2000-09-11,1.5611674785614014,1.5648060024304387,1.5380147326331344,1.5380147326331344,657600
2000-09-12,1.547937273979187,1.5810127297743846,1.547937273979187,1.574397430429347,662400
2000-09-13,1.5380146503448486,1.5479373633603657,1.5214767322323175,1.5479373633603657,417600
2000-09-14,1.5115537643432617,1.5380143910096007,1.5115537643432617,1.5380143910096007,100800
2000-09-15,1.4884016513824463,1.5115544019341238,1.4553258067827604,1.5115544019341238,801600
2000-09-18,1.4487104415893555,1.4553252673895096,1.4205958705438084,1.4553252673895096,369600
2000-09-19,1.4222502708435059,1.45201832133498,1.4156349697664665,1.4420956062944807,619200
2000-09-20,1.389174461364746,1.4222499176048586,1.389174461364746,1.4222499176048586,81600
2000-09-21,1.3726367950439453,1.4219195404568714,1.3726367950439453,1.4219195404568714,624000
2000-09-22,1.3726367950439453,1.3726367950439453,1.3630447179346932,1.3726367950439453,1756800
2000-09-25,1.4090200662612915,1.4172888373014736,1.3825595257826149,1.4172888373014736,432000
2000-09-26,1.4057120084762573,1.4156346264805364,1.4047197182868292,1.4090198001576861,859200
2000-09-27,1.3825594186782837,1.4156347841667807,1.3825594186782837,1.4156347841667807,124800
2000-09-28,1.389174461364746,1.389174461364746,1.3825592565607232,1.3825592565607232,177600
2000-09-29,1.3908281326293945,1.4156348230292894,1.3895052996631618,1.3895052996631618,196800
2000-10-02,1.389174461364746,1.389174461364746,1.3560986266046322,1.3759439571266998,585600
2000-10-03,1.389174461364746,1.389174461364746,1.389174461364746,1.389174461364746,350400
2000-10-04,1.4222502708435059,1.4222502708435059,1.3825595999415563,1.3891748063885716,1684800
2000-10-05,1.4222502708435059,1.4222502708435059,1.4222502708435059,1.4222502708435059,0
2000-10-06,1.4222502708435059,1.4222502708435059,1.3891748063885716,1.4222502708435059,676800
2000-10-09,1.4222502708435059,1.4222502708435059,1.4222502708435059,1.4222502708435059,4800
2000-10-10,1.4222502708435059,1.4222502708435059,1.4222502708435059,1.4222502708435059,0
2000-10-11,1.3577525615692139,1.4222499090347918,1.3577525615692139,1.4219192718155833,100800
2000-10-12,1.3577525615692139,1.3577525615692139,1.3577525615692139,1.3577525615692139,0
2000-10-13,1.389174461364746,1.389174461364746,1.3560986266046322,1.3560986266046322,163200
2000-10-16,1.3726367950439453,1.3891747154488359,1.3726367950439453,1.3891747154488359,19200
2000-10-17,1.3560987710952759,1.3726366902374276,1.3560987710952759,1.3726366902374276,67200
2000-10-18,1.3230232000350952,1.3395611177860371,1.306485282284153,1.3395611177860371,235200
2000-10-19,1.3329460620880127,1.3759441420530851,1.3230233481783695,1.3759441420530851,1416000
2000-10-20,1.339561104774475,1.349483817476657,1.3226925499587667,1.3226925499587667,9480000
2000-10-23,1.3064854145050049,1.3395612533542784,1.3064854145050049,1.3395612533542784,1185600
2000-10-24,1.3064854145050049,1.3064854145050049,1.3064854145050049,1.3064854145050049,0
2000-10-25,1.2899481058120728,1.3064856496936885,1.2899481058120728,1.306155012372091,72000
2000-10-26,1.2899481058120728,1.2899481058120728,1.2899481058120728,1.2899481058120728,336000
2000-10-27,1.4057120084762573,1.4057120084762573,1.35609863456486,1.35609863456486,7344000
2000-10-30,1.4497027397155762,1.4497027397155762,1.4057119969289658,1.4057119969289658,1742400
2000-10-31,1.4553252458572388,1.488401077708518,1.4222497925259276,1.4222497925259276,859200
2000-11-01,1.3924819231033325,1.4553254246347378,1.3891745098458954,1.4553254246347378,19200
2000-11-02,1.3924819231033325,1.3924819231033325,1.3924819231033325,1.3924819231033325,0
2000-11-03,1.3726367950439453,1.3924821291957823,1.3564298904408005,1.3924821291957823,76800
2000-11-06,1.4189425706863403,1.4222499839827114,1.3891745261989337,1.3891745261989337,268800
2000-11-07,1.4222502708435059,1.4553257352984401,1.418942856880046,1.418942856880046,571200
2000-11-08,1.4222502708435059,1.4222502708435059,1.4222502708435059,1.4222502708435059,408000
2000-11-09,1.389174461364746,1.4222499176048586,1.389174461364746,1.4222499176048586,508800
2000-11-10,1.4219194650650024,1.4219194650650024,1.3891746417931368,1.3891746417931368,3206400
2000-11-13,1.3825594186782837,1.4222500843765076,1.3560987856194449,1.4222500843765076,412800
2000-11-14,1.3825594186782837,1.3825594186782837,1.3825594186782837,1.3825594186782837,0
2000-11-15,1.3825594186782837,1.3825594186782837,1.3825594186782837,1.3825594186782837,0
2000-11-16,1.339561104774475,1.3891744790253815,1.339561104774475,1.3891744790253815,1219200
2000-11-17,1.3263306617736816,1.34121463688604,1.3230232484364994,1.34121463688604,1046400
2000-11-20,1.3230232000350952,1.3461759442184051,1.3230232000350952,1.3461759442184051,364800
2000-11-21,1.3428682088851929,1.3461756213080198,1.339560796462366,1.339560796462366,307200
2000-11-22,1.339561104774475,1.339561104774475,1.339561104774475,1.339561104774475,168000
2000-11-23,1.3230232000350952,1.3395611177860371,1.3230232000350952,1.3395611177860371,249600
2000-11-24,1.3064854145050049,1.3230233339296418,1.3064854145050049,1.3230233339296418,62400
2000-11-27,1.2899481058120728,1.3230235720954204,1.2899481058120728,1.3230235720954204,172800
2000-11-28,1.2502572536468506,1.2899479210581728,1.2502572536468506,1.2899479210581728,1022400
2000-11-29,1.2403342723846436,1.2568718103364518,1.240003256661621,1.2568718103364518,1396800
2000-11-30,1.2237964868545532,1.2419878751779487,1.2237964868545532,1.2419878751779487,302400
2000-12-01,1.2899481058120728,1.2899481058120728,1.223796794725261,1.223796794725261,854400
2000-12-04,1.3230232000350952,1.3230232000350952,1.3230232000350952,1.3230232000350952,19200
2000-12-05,1.389174461364746,1.3924818745067569,1.3594064182666443,1.372636543984689,2961600
2000-12-06,1.4057120084762573,1.4057120084762573,1.3726365520419936,1.3726365520419936,984000
2000-12-07,1.4057120084762573,1.4057120084762573,1.3891744695191273,1.3891744695191273,3422400
2000-12-08,1.4718632698059082,1.4850933953314231,1.4057119797683406,1.4222498969077315,211200
2000-12-11,1.4553252458572388,1.4718631617828783,1.4553252458572388,1.4553252458572388,748800
2000-12-12,1.4553252458572388,1.4553252458572388,1.4553252458572388,1.4553252458572388,0
2000-12-13,1.4553252458572388,1.4718631617828783,1.4553252458572388,1.4553252458572388,2692800
2000-12-14,1.4553252458572388,1.4553252458572388,1.4225804297180507,1.4553252458572388,1176000
2000-12-15,1.4222502708435059,1.4387881923310206,1.3891748063885716,1.4387881923310206,1152000
2000-12-18,1.4387882947921753,1.4387882947921753,1.405712449461699,1.4387882947921753,244800
2000-12-19,1.4553252458572388,1.4553252458572388,1.4338263525998738,1.445402534153852,768000
2000-12-20,1.4222502708435059,1.4222502708435059,1.4219196335401862,1.4222502708435059,398400
2000-12-21,1.4222502708435059,1.425557684806966,1.418942856880046,1.4222502708435059,614400
2000-12-22,1.4553252458572388,1.4553252458572388,1.4222497925259276,1.4222497925259276,364800
2000-12-25,1.4553252458572388,1.4553252458572388,1.4553252458572388,1.4553252458572388,0
2000-12-26,1.4553252458572388,1.488401077708518,1.4549946086651158,1.488401077708518,312000
2000-12-27,1.5214766263961792,1.5214766263961792,1.4553253370676527,1.4553253370676527,408000
2000-12-28,1.5380146503448486,1.5380146503448486,1.5214767322323175,1.5214767322323175,177600
2000-12-29,1.5380146503448486,1.5380146503448486,1.5380146503448486,1.5380146503448486,0
2001-01-01,1.5380146503448486,1.5380146503448486,1.5380146503448486,1.5380146503448486,0
2001-01-02,1.4288650751113892,1.4288650751113892,1.4288650751113892,1.4288650751113892,129600
2001-01-03,1.5214766263961792,1.5214766263961792,1.4123271693381065,1.422249881663385,1396800
2001-01-04,1.4718632698059082,1.521476642704085,1.4553253526665173,1.521476642704085,801600
2001-01-05,1.4553252458572388,1.4553252458572388,1.4553252458572388,1.4553252458572388,201600
2001-01-08,1.4387882947921753,1.4553258389372912,1.422250372126937,1.4553258389372912,619200
2001-01-09,1.4553252458572388,1.4553252458572388,1.4520178330060964,1.4553252458572388,62400
2001-01-10,1.4549949169158936,1.4553255541780643,1.4387880132688,1.471863473607377,2092800
2001-01-11,1.4305188655853271,1.4553255554916629,1.4288653007529324,1.4553255554916629,206400
2001-01-12,1.4222502708435059,1.4718636567859549,1.4222502708435059,1.4718636567859549,100800
2001-01-15,1.4387882947921753,1.4553258389372912,1.4387882947921753,1.4387882947921753,14400
2001-01-16,1.4222502708435059,1.4222502708435059,1.4222502708435059,1.4222502708435059,4800
2001-01-17,1.4553252458572388,1.4850932863374076,1.4225804297180507,1.4225804297180507,470400
2001-01-18,1.5380146503448486,1.5380146503448486,1.4553254383022103,1.4553254383022103,278400
2001-01-19,1.5380146503448486,1.554552189937362,1.5280919373293318,1.554552189937362,211200
2001-01-22,1.5380146503448486,1.5380146503448486,1.5380146503448486,1.5380146503448486,0
2001-01-23,1.5777053833007812,1.5876280967575191,1.5777053833007812,1.5869664437363904,724800
2001-01-24,1.6203731298446655,1.6207037671383,1.5214769981600351,1.5214769981600351,5140800
2001-01-25,1.6203731298446655,1.6203731298446655,1.6203731298446655,1.6203731298446655,0
2001-01-26,1.6223576068878174,1.6240111717703194,1.6223576068878174,1.6223576068878174,148800
2001-01-29,1.6703170537948608,1.6703170537948608,1.6269878622830922,1.6269878622830922,307200
2001-01-30,1.653779149055481,1.6703170692428582,1.6203730499234659,1.6703170692428582,643200
2001-01-31,1.6868549585342407,1.6868549585342407,1.6504716104924122,1.6504716104924122,854400
2001-02-01,1.653779149055481,1.6686631258160942,1.653779149055481,1.6686631258160942,240000
2001-02-02,1.6372416019439697,1.6703170636886748,1.6207036818115848,1.6372416019439697,729600
2001-02-05,1.6140884160995483,1.6207036217593944,1.604165702239792,1.6207036217593944,24000
2001-02-06,1.6140884160995483,1.6207036217593944,1.6140884160995483,1.6140884160995483,105600
2001-02-07,1.5876282453536987,1.6041657872294195,1.5876282453536987,1.6041657872294195,38400
2001-02-08,1.5760513544082642,1.6038348164279341,1.5760513544082642,1.5876279152039574,412800
2001-02-09,1.5876282453536987,1.5876282453536987,1.5876282453536987,1.5876282453536987,4800
2001-02-12,1.6107805967330933,1.6306260206189171,1.6107805967330933,1.6306260206189171,48000
2001-02-13,1.6207035779953003,1.6375721343233747,1.6041656589222735,1.6041656589222735,67200
2001-02-14,1.6207035779953003,1.6375721343233747,1.6207035779953003,1.6207035779953003,201600
2001-02-15,1.6044964790344238,1.6207033803559858,1.6044964790344238,1.6207033803559858,48000
2001-02-16,1.6041661500930786,1.6041661500930786,1.603835512736795,1.603835512736795,508800
2001-02-19,1.5545525550842285,1.5545525550842285,1.5545525550842285,1.5545525550842285,7257600
2001-02-20,1.5777053833007812,1.5810128913663546,1.5710901779096167,1.5710901779096167,12172800
2001-02-21,1.5578598976135254,1.5677826100931653,1.5578598976135254,1.5677826100931653,33600
2001-02-22,1.6041661500930786,1.6041661500930786,1.5677832658466029,1.5677832658466029,297600
2001-02-23,1.667008876800537,1.670316383776661,1.6372409354955098,1.6372409354955098,2952000
2001-02-26,1.667008876800537,1.667008876800537,1.667008876800537,1.667008876800537,0
2001-02-27,1.667008876800537,1.667008876800537,1.667008876800537,1.667008876800537,0
2001-02-28,1.6207035779953003,1.653448400366266,1.6207035779953003,1.653448400366266,225600
2001-03-01,1.653779149055481,1.653779149055481,1.6207036872007925,1.6207036872007925,427200
2001-03-02,1.660394310951233,1.6670095167027648,1.6537791051997008,1.6537791051997008,331200
2001-03-05,1.6534479856491089,1.6537786228212263,1.6534479856491089,1.6537786228212263,600000
