time,open,high,low,close,tickvol,vol
2020-12-01,110690.0,111965.0,110325.0,111400.0,3287408,13577174
2020-12-02,111350.0,112355.0,110625.0,111905.0,3618519,15060802
2020-12-03,111805.0,113440.0,111750.0,112450.0,3836063,14777130
2020-12-04,112975.0,113940.0,112875.0,113525.0,3169836,12523900
2020-12-07,113090.0,114575.0,112505.0,113750.0,3399474,14033979
2020-12-08,113120.0,114385.0,112750.0,113750.0,3817874,14415527
2020-12-09,114040.0,114190.0,112455.0,112990.0,3877518,15941270
2020-12-10,113200.0,115350.0,112625.0,115350.0,3483895,14003286
2020-12-11,114350.0,115550.0,113915.0,115180.0,3507981,13664360
2020-12-14,115665.0,115950.0,114285.0,114320.0,3729357,14634740
2020-12-15,114900.0,116390.0,114830.0,116300.0,3064868,12118702
2020-12-16,116590.0,118340.0,115655.0,117870.0,3135030,13088590
2020-12-17,118075.0,119290.0,117890.0,118830.0,3217364,12970980
2020-12-18,118115.0,119645.0,117730.0,118040.0,3449790,14378983
2020-12-21,115815.0,117290.0,115085.0,115900.0,4089793,16217205
2020-12-22,116300.0,117135.0,115750.0,117040.0,3451937,13796259
2020-12-23,117305.0,118560.0,117055.0,117870.0,2753519,11190857
2020-12-28,118500.0,119615.0,118330.0,119550.0,2357286,9602008
2020-12-29,119800.0,120045.0,118870.0,119580.0,2710733,11423575
2020-12-30,119870.0,120380.0,119005.0,119175.0,2507348,10331069
2021-01-04,120270.0,120585.0,118135.0,118695.0,3430457,13878858
2021-01-05,118990.0,119965.0,116765.0,119050.0,3813014,15459158
2021-01-06,119220.0,121075.0,118895.0,119060.0,4225855,17032166
2021-01-07,119560.0,123480.0,119230.0,123180.0,3508515,14317616
2021-01-08,123150.0,125470.0,122365.0,125365.0,4345095,17280976
2021-01-11,124500.0,124915.0,122460.0,123500.0,4610171,17551556
2021-01-12,123800.0,124720.0,123230.0,124170.0,4108511,15694736
2021-01-13,123945.0,124395.0,121020.0,122270.0,4423890,17470598
2021-01-14,122805.0,124045.0,122335.0,123200.0,4070487,15490745
2021-01-15,122705.0,122745.0,120075.0,120350.0,4205180,16087833
2021-01-18,120730.0,122780.0,119960.0,121265.0,3630860,13691665
2021-01-19,122195.0,122440.0,119255.0,120625.0,4537602,18821011
2021-01-20,120580.0,121520.0,118670.0,119695.0,4080303,16075005
2021-01-21,120200.0,120320.0,117745.0,118200.0,4261751,16335767
2021-01-22,116850.0,117945.0,116065.0,117500.0,4178714,16054780
2021-01-26,116790.0,119195.0,116050.0,116300.0,4623625,18462019
2021-01-27,115745.0,117870.0,114820.0,115500.0,5327837,21073155
2021-01-28,115675.0,119475.0,115465.0,119325.0,5089417,19233127
2021-01-29,118600.0,118680.0,114710.0,115000.0,5120161,21434219
2021-02-01,116350.0,117990.0,115660.0,117450.0,5225860,19286263
2021-02-02,118485.0,119915.0,117710.0,118610.0,5550223,20612170
2021-02-03,118935.0,120380.0,118550.0,119840.0,5136794,18806484
2021-02-04,120110.0,120685.0,118825.0,118950.0,4857633,17712708
2021-02-05,119675.0,121195.0,119365.0,120500.0,4476182,16914604
2021-02-08,120520.0,120885.0,119040.0,119670.0,4968450,18845458
2021-02-09,119600.0,119980.0,118175.0,119500.0,5030805,19160496
2021-02-10,119750.0,119915.0,117830.0,118185.0,5096715,19404745
2021-02-11,118645.0,120325.0,118400.0,119600.0,4514429,18674547
2021-02-12,119010.0,119780.0,118025.0,119570.0,4098018,16321533
2021-02-17,119695.0,120800.0,119030.0,120780.0,2080901,8248814
2021-02-18,120600.0,121050.0,118625.0,119200.0,4742579,18290563
2021-02-19,118450.0,119420.0,117970.0,118220.0,4325620,16914200
2021-02-22,112970.0,114600.0,111740.0,112130.0,5079379,18026377
2021-02-23,113000.0,115750.0,112950.0,115515.0,5197155,20481916
2021-02-24,115515.0,116360.0,114745.0,115945.0,4461490,17687704
2021-02-25,116000.0,116720.0,111815.0,112000.0,5360700,22300423
2021-02-26,112245.0,113660.0,109765.0,109800.0,5556097,22690466
2021-03-01,111350.0,112670.0,110060.0,110470.0,5434159,21406831
2021-03-02,110000.0,112630.0,107330.0,111980.0,6202560,24317810
2021-03-03,112650.0,112775.0,107550.0,111335.0,7734448,25805130
2021-03-04,111600.0,114700.0,111000.0,113450.0,7711589,23949689
2021-03-05,113665.0,115635.0,112415.0,115465.0,5952296,19939752
2021-03-08,114150.0,114695.0,108975.0,109000.0,7688200,25700481
2021-03-09,110500.0,112915.0,109405.0,111150.0,6822508,21793588
2021-03-10,111550.0,113250.0,109945.0,112995.0,6346463,20903513
2021-03-11,114065.0,115265.0,113330.0,114615.0,5125705,16795158
2021-03-12,113970.0,114540.0,113300.0,114150.0,4276135,14569552
2021-03-15,114485.0,115245.0,113520.0,115000.0,4180519,14528346
2021-03-16,115205.0,115260.0,113390.0,114240.0,4001400,14188006
2021-03-17,113645.0,116940.0,113135.0,116610.0,4321359,15558176
2021-03-18,116345.0,117510.0,114385.0,115300.0,5176020,18189229
2021-03-19,115210.0,116600.0,114715.0,115870.0,4448027,15220216
2021-03-22,116150.0,116175.0,113630.0,115420.0,4461145,15961472
2021-03-23,114430.0,115730.0,113025.0,113200.0,5166435,18146743
2021-03-24,113585.0,114950.0,111635.0,111785.0,4749412,17353434
2021-03-25,111820.0,114125.0,110840.0,113515.0,5176299,18512516
2021-03-26,113735.0,115530.0,113155.0,114595.0,4623545,16664283
2021-03-29,114300.0,115795.0,113770.0,115610.0,5208059,18494045
2021-03-30,115400.0,117190.0,114665.0,116985.0,4810485,17605230
2021-03-31,116875.0,117350.0,115915.0,116630.0,4547364,16538747
2021-04-01,117135.0,117515.0,114680.0,114740.0,4631658,17039899
2021-04-05,115590.0,117830.0,115580.0,117600.0,4257845,17116295
2021-04-06,117290.0,118260.0,117100.0,117795.0,4665433,17807985
2021-04-07,117620.0,118500.0,116680.0,117995.0,4653485,17600864
2021-04-08,118245.0,119020.0,117410.0,118250.0,4267515,15861803
2021-04-09,118040.0,118695.0,117205.0,117800.0,4307692,15606209
2021-04-12,117475.0,118950.0,117430.0,118715.0,3824153,14354990
2021-04-13,118155.0,119565.0,117880.0,119010.0,4046727,15447179
2021-04-14,119490.0,121370.0,119490.0,120825.0,3072376,12422526
2021-04-15,121000.0,121880.0,120540.0,121250.0,4311133,16995081
2021-04-16,121200.0,121860.0,120620.0,121620.0,3908130,15934262
2021-04-19,121500.0,122475.0,121050.0,121345.0,4192027,16312242
2021-04-20,120900.0,121765.0,120255.0,120270.0,4110652,16341270
2021-04-22,120775.0,121460.0,119615.0,120255.0,4730148,18180736
2021-04-23,120700.0,121310.0,120300.0,121220.0,4055993,14198088
2021-04-26,121460.0,121750.0,120145.0,121290.0,3997744,14324901
2021-04-27,121300.0,121540.0,119160.0,119200.0,4064439,16369712
2021-04-28,119610.0,121990.0,119525.0,121960.0,3683926,14358899
2021-04-29,121705.0,122050.0,120080.0,120265.0,4112846,16651857
2021-04-30,120035.0,120540.0,118905.0,119055.0,4642624,18203378
2021-05-03,119800.0,120335.0,118815.0,119525.0,4199731,16151559
2021-05-04,119260.0,119700.0,117915.0,118180.0,4510263,17525644
2021-05-05,118700.0,120205.0,118470.0,120045.0,3816201,15218841
2021-05-06,120025.0,120420.0,119320.0,120380.0,4334707,16740965
2021-05-07,120630.0,122705.0,120380.0,122405.0,3446388,13595787
2021-05-10,122295.0,123045.0,122045.0,122200.0,3851225,14774841
2021-05-11,121290.0,123250.0,120465.0,122960.0,4474973,17805021
2021-05-12,122755.0,122895.0,119650.0,119900.0,4799687,18463110
2021-05-13,120110.0,121725.0,119830.0,120970.0,4579773,17847990
2021-05-14,121515.0,122475.0,121185.0,121860.0,4229227,16604769
2021-05-17,121435.0,123370.0,121335.0,123010.0,3773808,13626462
2021-05-18,123550.0,123840.0,122710.0,122900.0,4428614,17585770
2021-05-19,121955.0,123495.0,121690.0,123100.0,4719880,17915423
2021-05-20,122990.0,123220.0,122300.0,122740.0,3727279,14851364
2021-05-21,123195.0,123245.0,121910.0,122755.0,3104432,12046338
2021-05-24,122950.0,124425.0,122700.0,124140.0,3366737,13710469
2021-05-25,124065.0,124930.0,122890.0,123315.0,3784471,15984650
2021-05-26,123520.0,124510.0,123505.0,123890.0,3376831,13901269
2021-05-27,123890.0,124740.0,123625.0,124600.0,3528123,15738571
2021-05-28,124840.0,125880.0,124350.0,125515.0,3190263,13552662
2021-05-31,125515.0,126340.0,125390.0,126140.0,2863533,11353150
2021-06-01,126600.0,128560.0,126345.0,128430.0,3418814,15208910
2021-06-02,128260.0,129675.0,128050.0,129430.0,3578740,15899265
2021-06-04,129105.0,130280.0,129105.0,130080.0,3886638,15915099
2021-06-07,130175.0,131360.0,129560.0,130515.0,4106576,18050957
2021-06-08,130605.0,130895.0,129320.0,130025.0,4324569,19705616
2021-06-09,130040.0,130960.0,129365.0,129765.0,4602259,20707106
2021-06-10,129800.0,130660.0,129500.0,130100.0,4755977,20864259
2021-06-11,130385.0,130425.0,128640.0,129560.0,3649464,14867216
2021-06-14,129760.0,131150.0,129650.0,130210.0,3815918,16997722
2021-06-15,130380.0,130385.0,129235.0,130075.0,4632594,19979054
2021-06-16,130705.0,131165.0,129085.0,129945.0,4627449,20603446
2021-06-17,129850.0,130745.0,128325.0,129290.0,4769277,20856293
2021-06-18,129350.0,129580.0,128250.0,128510.0,4721279,20191211
2021-06-21,128995.0,130230.0,128755.0,129900.0,3970089,16042274
2021-06-22,129915.0,129930.0,128480.0,129760.0,4298227,18764218
2021-06-23,129760.0,130645.0,128835.0,129240.0,3979650,17181714
2021-06-24,129685.0,130325.0,129500.0,130125.0,3851654,16508928
2021-06-25,130285.0,130450.0,127235.0,128145.0,4467254,19161765
2021-06-28,128045.0,128765.0,126945.0,128000.0,4429552,18774418
2021-06-29,127900.0,128100.0,126765.0,127775.0,4173063,18784731
2021-06-30,127400.0,127835.0,126750.0,126985.0,4248136,19711908
2021-07-01,127435.0,127735.0,125485.0,126080.0,4756819,21620870
2021-07-02,126300.0,128430.0,126080.0,128420.0,4022540,17271363
2021-07-05,128000.0,128235.0,127015.0,127700.0,3607328,14128714
2021-07-06,127525.0,127625.0,125300.0,125360.0,4660318,19925231
2021-07-07,125980.0,127745.0,125670.0,127395.0,4383205,19486281
2021-07-08,125680.0,126440.0,124725.0,125700.0,5006730,20676648
2021-07-12,126550.0,128500.0,126160.0,128500.0,3755903,17303921
2021-07-13,128175.0,128990.0,126820.0,128820.0,4577562,20670687
2021-07-14,128930.0,130140.0,128530.0,129000.0,4814009,21675259
2021-07-15,128570.0,129485.0,127305.0,128045.0,4767900,21129032
2021-07-16,128145.0,128530.0,126180.0,126455.0,4298524,18378380
2021-07-19,124750.0,125190.0,123660.0,125060.0,5378684,22219955
2021-07-20,125680.0,126060.0,123905.0,125580.0,5038200,21960209
2021-07-21,125750.0,126510.0,125530.0,126425.0,4339952,18448486
2021-07-22,126450.0,126820.0,125690.0,126575.0,3851995,17262828
2021-07-23,126900.0,126945.0,124685.0,124985.0,3564233,16028366
2021-07-26,125110.0,126580.0,125015.0,126215.0,3244259,15307632
2021-07-27,125865.0,125955.0,123945.0,124765.0,3976271,18246810
2021-07-28,125260.0,127060.0,125240.0,126305.0,4249564,19305780
2021-07-29,126415.0,127145.0,125140.0,125490.0,4139979,19291308
2021-07-30,124840.0,125245.0,121800.0,122340.0,4405471,20658210
2021-08-02,123695.0,124805.0,121985.0,123180.0,4704272,21173113
2021-08-03,123220.0,124020.0,120955.0,123230.0,5831482,22016279
2021-08-04,123230.0,123820.0,121135.0,122020.0,5874961,21535442
2021-08-05,123250.0,123800.0,120835.0,121100.0,5421221,20283425
2021-08-06,121520.0,123470.0,121100.0,123070.0,4630735,17005303
2021-08-09,122500.0,123790.0,122160.0,123015.0,4634214,18340996
2021-08-10,123285.0,123660.0,122150.0,122450.0,4872326,19298498
2021-08-11,122725.0,122900.0,120855.0,122130.0,5123495,20083892
2021-08-12,122390.0,122455.0,120370.0,120700.0,4812509,19088606
2021-08-13,120890.0,121335.0,119940.0,121195.0,5172695,19329100
2021-08-16,120550.0,120760.0,118700.0,119630.0,4898102,20537955
2021-08-17,119315.0,119340.0,116220.0,117150.0,6334671,26212646
2021-08-18,118890.0,119685.0,116470.0,116960.0,5836755,23094955
2021-08-19,115200.0,118415.0,114825.0,118040.0,6279816,24927564
2021-08-20,117280.0,119160.0,116425.0,118935.0,5178160,19632485
2021-08-23,119300.0,119595.0,117745.0,118060.0,5234321,20190189
2021-08-24,118910.0,121275.0,118880.0,121275.0,4424832,18753377
2021-08-25,121145.0,121590.0,119845.0,121390.0,4626070,18972946
2021-08-26,121050.0,121560.0,119030.0,119575.0,5069612,20805109
2021-08-27,119985.0,121400.0,119660.0,120850.0,3974375,16202875
2021-08-30,121120.0,121200.0,119900.0,120630.0,4091870,17298271
2021-08-31,120190.0,120795.0,118415.0,119200.0,5471402,21567043
2021-09-01,119400.0,120615.0,118625.0,119180.0,5144525,20338473
2021-09-02,119595.0,119735.0,116920.0,117160.0,5751495,22396327
2021-09-03,117665.0,118350.0,116085.0,116855.0,5236082,19873990
2021-09-06,117200.0,118585.0,116530.0,118370.0,3748279,14006225
2021-09-08,117150.0,117980.0,113570.0,113830.0,5985660,23855417
2021-09-09,114570.0,117245.0,112815.0,117080.0,7296918,25608553
2021-09-10,117250.0,118195.0,114400.0,114680.0,6454987,20727954
2021-09-13,115600.0,117585.0,115515.0,116680.0,6364696,20527849
2021-09-14,116300.0,117735.0,115980.0,116900.0,5917445,19757567
2021-09-15,116650.0,116980.0,115105.0,115600.0,5292597,17525589
2021-09-16,114845.0,115130.0,113705.0,114410.0,5527127,18006376
2021-09-17,113780.0,114145.0,111205.0,111205.0,5353155,18788141
2021-09-20,109205.0,110165.0,107800.0,109710.0,6609975,22258913
2021-09-21,110600.0,111190.0,109175.0,110240.0,6811765,22975214
2021-09-22,111500.0,113605.0,111500.0,112435.0,5758580,19808576
2021-09-23,112895.0,114640.0,112670.0,114010.0,5253213,17790865
2021-09-24,113265.0,113820.0,112655.0,113750.0,5188409,17461946
2021-09-27,114080.0,115115.0,112355.0,113400.0,5344975,20373769
2021-09-28,112555.0,113360.0,109980.0,110020.0,6276947,22428217
2021-09-29,110700.0,112195.0,110490.0,111140.0,6008221,21559767
2021-09-30,111650.0,112515.0,110460.0,110690.0,6262195,22560037
2021-10-01,111050.0,113150.0,110930.0,113120.0,5283108,19512943
2021-10-04,112300.0,112420.0,109900.0,110400.0,5707468,21195990
2021-10-05,111070.0,111815.0,110060.0,110300.0,6060619,21886869
2021-10-06,109290.0,110790.0,108120.0,110695.0,6662177,24490167
2021-10-07,111765.0,111765.0,110475.0,110980.0,5847255,20965640
2021-10-08,111345.0,114485.0,111245.0,113000.0,5292454,20354447
2021-10-11,113200.0,113960.0,112000.0,112100.0,5274503,18952546
2021-10-13,113370.0,115440.0,113145.0,114345.0,4902983,19190416
2021-10-14,115295.0,115530.0,113750.0,114655.0,4726244,17469374
2021-10-15,114870.0,115940.0,114110.0,115560.0,4039493,16365213
2021-10-18,115060.0,116060.0,113750.0,115290.0,4937005,18766110
2021-10-19,114890.0,114900.0,110880.0,112150.0,6454208,23257211
2021-10-20,112390.0,113135.0,109835.0,110070.0,6665669,23667581
2021-10-21,108580.0,110460.0,106595.0,108660.0,7336061,25473282
2021-10-22,107850.0,108865.0,103660.0,107000.0,8234388,26444600
2021-10-25,107905.0,110340.0,107255.0,109590.0,6432959,21379356
2021-10-26,109295.0,109305.0,107035.0,107500.0,6631945,22908215
2021-10-27,107400.0,109175.0,106885.0,107945.0,5856174,20262130
2021-10-28,107475.0,108190.0,104825.0,105470.0,6878855,22504620
2021-10-29,105855.0,107100.0,104110.0,104750.0,7127561,22265565
2021-11-01,105330.0,106930.0,105070.0,106000.0,6041869,19957874
2021-11-03,105365.0,107635.0,104830.0,107330.0,7364009,23446416
2021-11-04,107500.0,107525.0,103520.0,104030.0,6668076,21900062
2021-11-05,104600.0,106385.0,104000.0,105260.0,5785791,18499830
2021-11-08,104850.0,106475.0,104340.0,105595.0,6203154,19899104
2021-11-09,105840.0,107410.0,105455.0,106030.0,6631522,20805223
2021-11-10,105740.0,108070.0,105260.0,106940.0,6657785,21199739
2021-11-11,107550.0,109325.0,107460.0,108800.0,5847501,18603792
2021-11-12,108500.0,108675.0,106300.0,106940.0,6173331,19371992
2021-11-16,107210.0,107630.0,104610.0,105000.0,5986106,20060868
2021-11-17,104800.0,106165.0,102915.0,103700.0,6884508,21798650
2021-11-18,103800.0,104315.0,102515.0,103450.0,6514774,20922972
2021-11-19,103025.0,104495.0,102650.0,103600.0,5791421,18367110
2021-11-22,104310.0,105125.0,102400.0,102400.0,5915803,19749825
2021-11-23,102700.0,104560.0,102140.0,104500.0,7281831,23745698
2021-11-24,104000.0,105540.0,102805.0,104900.0,6341733,20858399
2021-11-25,104750.0,106875.0,104575.0,106435.0,5033077,16528755
2021-11-26,103100.0,104000.0,101770.0,102360.0,5928887,18817023
2021-11-29,103615.0,104515.0,102880.0,103320.0,6318981,22143364
2021-11-30,102350.0,103390.0,100390.0,102560.0,7251107,25347745
2021-12-01,103215.0,104435.0,100800.0,100800.0,7184488,24841580
2021-12-02,101580.0,104755.0,101505.0,104750.0,6571505,22997572
2021-12-03,104385.0,107130.0,103955.0,105650.0,7451620,24316471
2021-12-06,106160.0,107860.0,105790.0,107220.0,6752365,22374514
2021-12-07,108535.0,108985.0,107305.0,108000.0,6242909,20459255
2021-12-08,108470.0,108780.0,107480.0,108400.0,5493094,18670661
2021-12-09,107450.0,107680.0,105955.0,106410.0,5190815,18437385
2021-12-10,106850.0,108455.0,106850.0,108010.0,4566221,16578240
2021-12-13,108550.0,109625.0,107320.0,107820.0,4830215,17977715
2021-12-14,107340.0,109255.0,106440.0,106520.0,6041031,21596713
2021-12-15,108400.0,109145.0,107175.0,109075.0,5747854,19259075
2021-12-16,109830.0,110535.0,109140.0,109965.0,5482260,18670154
2021-12-17,109470.0,109500.0,107910.0,108495.0,5499659,18817623
2021-12-20,107200.0,107420.0,105685.0,106550.0,5588653,18497332
2021-12-21,107405.0,107580.0,106335.0,106640.0,4667303,16589166
2021-12-22,106550.0,107070.0,105645.0,106835.0,4347066,15387560
2021-12-23,107080.0,107245.0,105600.0,105600.0,3485855,13574050
2021-12-27,106100.0,106960.0,105935.0,106900.0,3503806,13215801
2021-12-28,107100.0,107165.0,105625.0,105960.0,3667839,13534152
2021-12-29,106100.0,106445.0,104905.0,104995.0,4135051,13634552
2021-12-30,105200.0,106490.0,105180.0,105865.0,4101090,12849042
2022-01-03,106395.0,107245.0,104360.0,104760.0,4876010,16558852
2022-01-04,105440.0,105785.0,104040.0,104435.0,5299069,17711170
2022-01-05,104570.0,104695.0,101580.0,101580.0,5872625,20679806
2022-01-06,101975.0,103180.0,101645.0,102600.0,6019648,19816776
2022-01-07,102385.0,103720.0,101855.0,103410.0,5308818,18728267
2022-01-10,102900.0,103405.0,101750.0,103315.0,5657825,20817377
2022-01-11,103400.0,104875.0,102565.0,104775.0,4979772,19154744
2022-01-12,104800.0,106740.0,104375.0,106740.0,5064136,19387371
2022-01-13,106300.0,107015.0,105650.0,106300.0,5829582,21190305
2022-01-14,106135.0,107985.0,105700.0,107985.0,5674912,20485106
2022-01-17,107660.0,107855.0,106715.0,107000.0,3843326,14107960
2022-01-18,106300.0,107745.0,106155.0,107530.0,5777585,22539010
2022-01-19,107530.0,109315.0,107510.0,108850.0,5355526,19929823
2022-01-20,109400.0,110515.0,108800.0,109850.0,5000271,18510736
2022-01-21,109500.0,110430.0,108890.0,109550.0,6856994,23576438
2022-01-24,108955.0,109350.0,107135.0,109015.0,8194163,27186985
2022-01-25,108475.0,111340.0,107625.0,110805.0,7029434,24670212
2022-01-26,111570.0,113270.0,111425.0,112080.0,7532199,25278224
2022-01-27,112110.0,113580.0,112100.0,112900.0,7206036,24713337
2022-01-28,112640.0,113480.0,111890.0,112440.0,6812879,22363720
2022-01-31,112470.0,113040.0,111575.0,112430.0,5643509,18306727
2022-02-01,112540.0,113795.0,112400.0,113745.0,5173131,17033707
2022-02-02,114000.0,114135.0,111765.0,112030.0,4814627,16549178
2022-02-03,111590.0,112745.0,111525.0,112490.0,6001672,20192892
2022-02-04,112000.0,112690.0,110535.0,112285.0,5538210,17602809
2022-02-07,112350.0,112640.0,111655.0,112320.0,5634333,18117001
2022-02-08,111900.0,112750.0,111050.0,112750.0,4840208,15908903
2022-02-09,113000.0,113360.0,111875.0,112395.0,5318717,17438058
2022-02-10,112500.0,113985.0,112245.0,113495.0,6164434,19512530
2022-02-11,113120.0,114990.0,113100.0,113800.0,6461530,20210442
2022-02-14,113000.0,114310.0,112880.0,113960.0,6096582,18490020
2022-02-15,114500.0,115135.0,113980.0,115135.0,4405551,13510925
2022-02-16,116255.0,117270.0,116255.0,116680.0,4118034,13658563
2022-02-17,116300.0,116630.0,114800.0,114900.0,4511191,14755035
2022-02-18,115355.0,115815.0,114060.0,114160.0,5174982,16688996
2022-02-21,114320.0,114840.0,112950.0,112950.0,3924414,12266322
2022-02-22,113650.0,114795.0,113585.0,114795.0,5563051,18498273
2022-02-23,114700.0,115110.0,112925.0,113010.0,5172629,17470422
2022-02-24,110500.0,112870.0,110050.0,112750.0,6864202,21701807
2022-02-25,112595.0,114495.0,111755.0,114250.0,5136669,16486518
2022-03-02,115250.0,116670.0,115125.0,116605.0,2508116,8399728
2022-03-03,116550.0,117155.0,116190.0,116610.0,4784862,15576760
2022-03-04,115795.0,116190.0,114545.0,115585.0,5042732,16046084
2022-03-07,115140.0,115630.0,111815.0,111815.0,5180746,17086533
2022-03-08,112720.0,113645.0,111995.0,112010.0,7044978,23234784
2022-03-09,113390.0,115130.0,112660.0,114790.0,5117818,17287476
2022-03-10,114150.0,114650.0,112775.0,114600.0,5472458,17734707
2022-03-11,115600.0,115740.0,112145.0,112900.0,5559408,17524831
2022-03-14,112750.0,113295.0,110505.0,110810.0,5754010,17838410
2022-03-15,110880.0,110945.0,108570.0,109690.0,5515695,18500232
2022-03-16,111255.0,112330.0,109850.0,112330.0,5559978,17934827
2022-03-17,112010.0,113990.0,111595.0,113820.0,5033102,16106524
2022-03-18,113110.0,116095.0,113060.0,115875.0,4032643,13769757
2022-03-21,115700.0,117145.0,115630.0,117095.0,4938908,15850094
2022-03-22,117205.0,118290.0,116925.0,118215.0,3942787,13789322
2022-03-23,117750.0,118935.0,117605.0,118220.0,4232480,14240332
2022-03-24,118390.0,120000.0,117760.0,119985.0,3737317,13108989
2022-03-25,119975.0,120345.0,119065.0,119780.0,4149993,13734144
2022-03-28,120000.0,120235.0,118565.0,119400.0,3902284,13104390
2022-03-29,120200.0,121385.0,119975.0,120375.0,4425842,15226540
2022-03-30,120110.0,121110.0,120095.0,120900.0,4130489,14471738
2022-03-31,120805.0,121330.0,120210.0,120485.0,3771382,13343446
2022-04-01,120800.0,122225.0,120785.0,122000.0,3543284,12754923
2022-04-04,122240.0,122300.0,121035.0,121530.0,3322845,11880114
2022-04-05,121445.0,121945.0,118800.0,119225.0,4599419,15967813
2022-04-06,118480.0,118860.0,116915.0,118205.0,5544941,17486655
2022-04-07,118560.0,119435.0,117535.0,118960.0,4930378,16193864
2022-04-08,119290.0,119290.0,117515.0,118330.0,4073151,14060413
2022-04-11,117725.0,117830.0,116750.0,116985.0,4335109,13711880
2022-04-12,117420.0,118590.0,116065.0,116530.0,4711375,13705994
2022-04-13,118820.0,119460.0,118295.0,118985.0,4189444,13436582
2022-04-14,118750.0,118865.0,117570.0,117900.0,4170971,13038163
2022-04-18,117735.0,118235.0,117095.0,117610.0,4359487,13117156
2022-04-19,117415.0,117460.0,116110.0,116950.0,4003236,13523234
2022-04-20,117395.0,117410.0,115715.0,115760.0,3985467,13198975
2022-04-22,114500.0,114640.0,112240.0,112890.0,4512402,14064818
2022-04-25,111335.0,112860.0,110825.0,112400.0,5275632,16888715
2022-04-26,112085.0,112100.0,109210.0,109235.0,4518914,14773063
2022-04-27,110505.0,111705.0,110390.0,111030.0,5554160,17083235
2022-04-28,112105.0,112270.0,110325.0,110905.0,4786035,15095229
2022-04-29,110840.0,113400.0,108425.0,109000.0,5262374,17738911
2022-05-02,108720.0,109500.0,106485.0,108100.0,5862673,17736369
2022-05-03,107950.0,108520.0,107315.0,107820.0,5605190,16638542
2022-05-04,107980.0,110025.0,106115.0,109920.0,5896387,18381408
2022-05-05,109060.0,109255.0,105065.0,106835.0,6366173,19810732
2022-05-06,106150.0,107530.0,105065.0,106330.0,6787680,18883233
2022-05-09,104790.0,105650.0,103925.0,104655.0,6101716,18120742
2022-05-10,105185.0,105290.0,103400.0,104360.0,6330688,18501826
2022-05-11,105275.0,106420.0,104075.0,105605.0,6530553,19466729
2022-05-12,104460.0,107025.0,104235.0,106950.0,6306130,18460762
2022-05-13,108065.0,108810.0,107100.0,107760.0,4605440,14205571
2022-05-16,107575.0,109800.0,107575.0,109300.0,5207957,15734347
2022-05-17,110310.0,110790.0,109225.0,110050.0,5112463,15685503
2022-05-18,109260.0,109855.0,106775.0,106965.0,5023433,16066159
2022-05-19,106580.0,108270.0,106500.0,107860.0,5642182,17205053
2022-05-20,108650.0,109685.0,108140.0,109410.0,5491129,16371402
2022-05-23,110050.0,111515.0,109840.0,111450.0,4668594,14498524
2022-05-24,110200.0,111530.0,109125.0,111365.0,5738760,17885196
2022-05-25,110815.0,111745.0,110275.0,110895.0,4748851,13938597
2022-05-26,111500.0,112790.0,110945.0,112640.0,3773924,12045858
2022-05-27,112300.0,113080.0,111960.0,112470.0,4009179,12361603
2022-05-30,113215.0,113680.0,111005.0,111005.0,3260464,10255956
2022-05-31,111290.0,112465.0,111140.0,111800.0,5297569,16710064
2022-06-01,112175.0,112440.0,111170.0,111885.0,4880815,15298031
2022-06-02,112200.0,113210.0,111525.0,112865.0,4392298,14091324
2022-06-03,112230.0,112395.0,111235.0,111750.0,4661129,14449880
2022-06-06,112565.0,112735.0,110255.0,110690.0,4251168,13947475
2022-06-07,110190.0,110710.0,109620.0,110350.0,4672190,14861621
2022-06-08,110125.0,110375.0,108215.0,108860.0,4795676,15908196
2022-06-09,109175.0,109445.0,107160.0,107705.0,5589604,17494310
2022-06-10,107850.0,108030.0,104685.0,105450.0,5880931,17349347
2022-06-13,103600.0,104045.0,101760.0,102800.0,6132037,18535975
2022-06-14,103000.0,103400.0,101290.0,102070.0,6083851,18569295
2022-06-15,104865.0,106140.0,103920.0,105140.0,5922166,17702752
2022-06-17,103070.0,103380.0,100315.0,101335.0,6058906,18129940
2022-06-20,101455.0,102290.0,100175.0,101750.0,4748000,13805102
2022-06-21,102500.0,102880.0,100845.0,102290.0,5564249,17508521
2022-06-22,100350.0,102190.0,99770.0,100810.0,5503404,16721660
2022-06-23,101485.0,102015.0,99200.0,99200.0,5770902,17987081
2022-06-24,100000.0,101040.0,99560.0,100600.0,4837680,15306640
2022-06-27,101100.0,102945.0,100675.0,102945.0,4979115,15409637
2022-06-28,103410.0,103895.0,101470.0,102110.0,5631614,17541780
2022-06-29,102120.0,103190.0,100665.0,101150.0,5772818,18561994
2022-06-30,100075.0,100700.0,99075.0,99300.0,6560168,19200777
2022-07-01,99235.0,100730.0,98560.0,100710.0,5769368,17892722
2022-07-04,100190.0,100730.0,99500.0,99500.0,4094686,12425412
2022-07-05,99130.0,99740.0,97740.0,99500.0,6024474,18948794
2022-07-06,99135.0,100440.0,98625.0,99955.0,5901920,18435911
2022-07-07,100740.0,102775.0,100675.0,102430.0,4008725,13491722
2022-07-08,102050.0,102815.0,101125.0,101415.0,5241467,15514990
2022-07-11,100530.0,100720.0,98945.0,99185.0,5060662,16296999
2022-07-12,98735.0,99830.0,98280.0,99695.0,5036672,16312654
